Silvo,,12
Sima,7,
Simar,,9
Simmo,,109
Simo,,258
Simon,,239
Simona,256,
Simone,71,17
Sinaida,103,
Sindy,5,
Singa,5,
Sintija,7,
Sirel,14,
Sireli,41,
Sirelin,43,
Sirely,12,
Sirelyn,7,
Siret,772,
Sirgit,5,
Sirja,43,
Sirje,5241,
Sirkka,12,
Sirle,532,
Sirley,16,
Sirli,703,
Sirlika,6,
Sirlin,11,
Sirly,98,
Sirve,22,
Sirvi,17,
Sivert,,11
Sixten,,35
Slava,4,13
Slavik,,12
Snezhana,16,
Snežana,102,
Snežanna,20,
Sofi,46,
Sofia,1761,
Sofie,31,
Sofija,366,
Sofiko,5,
Sofiya,72,
Sofja,370,
Sofya,49,
Solveig,26,
Solvita,5,
Sona,9,
Sondra,8,
Sonia,25,
Sonja,127,
Sonya,9,
Sophia,112,
Sophie,51,
Spartak,,16
Stalina,19,
Stan,,6
Stanislav,,1720
Stas,,11
Stefan,,344
Stefani,75,
Stefania,72,
Stefanie,21,
Stefano,,37
Steffen,,20
Steffi,17,
Stefi,22,
Stein,,10
Stella,668,
Stella Marie,5,
Stella Victoria,5,
Stella-Maria,19,
Stella-Marii,5,
Stelle,10,4
Sten,,1407
Sten Erik,,47
Sten Marcus,,12
Sten Markus,,27
Sten Mattias,,8
Sten-Egert,,11
Sten-Erich,,10
Sten-Erik,,87
Sten-Kristjan,,10
Sten-Marcus,,10
Sten-Mark,,10
Sten-Markus,,43
Sten-Marten,,29
Sten-Erik,,87
Stenar,,28
Stener,,11
Stenly,,5
Stenver,,67
Stepan,,346
Stephanie,16,
Stephen,,6
Steve,4,91
Steven,,645
Stever,,26
Stevin,,7
Stevo,,8
Stig,,49
Stiina,77,
Stiine,5,
Stiiven,,7
Stina,110,
Stiv,,8
Stiven,,82
Styna,6,
Sulev,,1225
Sulo,,57
Sultan,,5
Sune,7,4
Susan,48,
Susann,18,
Susanna,267,
Susanne,47,
Suule,22,
Suusi,6,
Suvi,7,
Suzan,5,
Suzanna,25,
Svea,139,
Sven,,1561
Sven Erik,,22
Sven-Erik,,59
Sverre,,45
Svetlana,10283,
Sveta,8,
Svetlana,10283,
Sviatlana,13,
Sviatoslav,,9
Svitlana,146,
Svjatoslav,,100
Svyatoslav,,25
Swen,,15
Sylvia,39,
Säde,167,
Sälly,10,
Säsil,21,
Sölve,5,4
Sören,6,71
Sülvi,33,
Sünne,37,
Thea,247,
Triin,2815,
Taago,,57
Taaja,5,
Taali,16,
Taaniel,,167
Taave,,6
Taavet,,156
Taavi,,2500
Taavo,,131
Tage,4,4
Tagmar,4,9
Tagnar,,7
Tagne,14,
Tago,,21
Tahir,,7
Taivar,,10
Taigo,,14
Taiko,,9
Taile,5,
Taili,11,
Taima,46,
Taimar,,134
Taimi,958,
Taimo,5,253
Taimur,,5
Tair,,27
Taire,19,
Tairi,120,
Tairo,,49
Taisa,54,
Taisi,110,
Taisia,193,
Taisija,52,
Taisja,12,
Taissa,62,
Taissia,223,
Taissija,59,
Taisto,,53
Taisy,5,
Taivar,,10
Taive,55,
Taivi,99,4
Taivo,,959
Taja,14,
Tajo,,19
Tal,4,4
Talis,,105
Talvar,,11
Talvi,161,4
Talvo,,12
Tamar,7,34
Tamara,3922,
Tambet,,316
Tamila,19,
Tamilla,5,
Tamir,,5
Tammo,,12
Tamor,,14
Tamur,,55
Tamás,,6
Tanel,,2624
Taneli,,10
Tani,,6
Tania,8,
Taniel,,59
Tanja,44,
Tannar,,22
Tanno,,25
Tanya,5,
Taras,,47
Targo,,101
Tarja,11,
Tarko,,20
Tarmi,,7
Tarmo,,3759
Tarmu,,24
Tarvet,,7
Tarvi,,257
Tarvo,,641
Tatiana,2979,
Tatjana,10493,
Tatsiana,22,
Tatyana,178,
Tauno,,723
Taur,,8
Tauri,,727
Tauris,,9
Tauro,,7
Tave,4,7
Tavi,,8
Tavo,,42
Tea,477,
Ted,,5
Teddy,4,4
Teele,663,
Teelia,7,
Teemar,,20
Teemu,,6
Teesi,29,
Teet,,667
Teevi,25,4
Teili,20,
Teimuraz,,6
Teini,6,
Teisi,31,
Teivi,18,4
Teivo,,6
Tekla,16,
Telle,7,
Tene,53,
Teneli,12,
Tenno,,88
Teno,,19
Teo,,23
Teodor,,76
Tereese,13,
Teresa,73,
Terese,14,
Tereza,38,
Teri,7,
Terje,1606,4
Terle,17,
Terli,10,
Tero,,12
Terry,4,4
Terttu,7,
Tervo,,19
Tess,8,
Tessa,27,
Tetiana,148,
Tetjana,5,
Tetyana,33,
Tevo,,14
Thea,247,
Theo,,18
Theodor,,96
Theresa,34,
Therese,34,
Thomas,,203
Thor,,28
Tia,23,
Tiago,,7
Tiana,6,
Tibor,,9
Tiffany,12,
Tigran,,30
Tiia,2278,
Tiido,,16
Tiidu,,6
Tiina,5488,
Tiina-Mai,15,
Tiina-Mari,8,
Tiit,,3125
Tiiu,4599,
Tiivi,87,
Tim,,51
Timm,,11
Timmo,,119
Timmu,,52
Timo,,998
Timofei,,408
Timofey,,75
Timothy,,16
Timur,,534
Tina,24,
Tivo,,5
Tjorven,7,4
Tobias,,121
Toini,23,
Toivo,,2194
Tom,,127
Tomas,,111
Tomass,,8
Tomasz,,13
Tomi,,97
Tommaso,,10
Tommi,,27
Tommy,,34
Toms,,8
Tomy,,20
Tomáš,,13
Toni,4,46
Tonja,8,
Tony,,102
Toomas,,5817
Toomas Hendrik,,5
Tooni,17,
Torm,,18
Tormi,4,225
Tormis,,34
Trevon,,45
Trevor,,368
Triin,2815,
Triina,27,
Triine,54,
Triini,13,
Triinu,1294,
Triinu Liis,20,
Triinu-Liis,57,
Triinu-Mari,5,
Trine,8,
Trinity,21,
Tristan,,420
Tristen,,33
Tristjan,,28
Tuljo,,21
Tulvi,8,
Tural,,5
Tuudur,,7
Tuule,86,
Tuuli,676,
Tuulika,15,
Tuulike,25,
Tuuliki,51,
Tuulikki,18,
Tuve,,5
Tähe,9,
Tähte,28,
Tähti,45,
Tõiv,,14
Tõivo,,7
Tõnis,,1932
Tõnn,,48
Tõnno,,29
Tõnu,,3198
Tšeslav,,12
Udo,,297
Ugo,,10
Uko,,64
Uku,,641
Uldo,,5
Uliana,55,
Uljana,472,
Uljas,,18
Ulje,8,
Ulla,105,
Ulle,6,
Ulli,12,4
Ulna,11,
Ulrika,44,
Ulrike,17,
Ulvar,,61
Ulve,93,
Ulvi,859,4
Ulyana,24,
Umar,,6
Uno,,1129
Urbo,,10
Urho,,25
Urmas,,4433
Urme,18,
Urmet,,196
Urmi,21,5
Urmo,,438
Ursel,4,18
Ursula,308,
Urve,2465,
Urvi,24,
Ustina,9,
Uudo,,124
Uuno,,159
Uuve,14,8
Uve,16,34
Uwe,4,17
Vlad,,71
Vadim,,2337
Vadims,,17
Vadym,,64
Vadzim,,5
Vafa,4,5
Vahur,,1174
Vahuri,,6
Vaido,,227
Vaige,16,
Vaike,1991,
Vaiko,4,117
Vaile,5,
Vaili,8,
Vaima,22,
Vaino,,100
Vairi,7,
Vairo,,11
Vaive,6,
Valdar,,28
Valdek,,298
Valdeko,,197
Valdemar,,12
Valdik,,9
Valdis,,102
Valdo,,451
Valdu,,46
Valdur,,624
Valeeri,,30
Valentiina,15,
Valentin,,1228
Valentina,9354,
Valentine,62,4
Valentyna,124,
Valera,,6
Valeri,4,3506
Valeria,1235,4
Valerie,10,
Valerii,,97
Valeriia,44,
Valerij,,12
Valerija,331,
Valeriy,,667
Valeriya,99,
Valery,5,632
Valev,,139
Valja,14,
Valjo,,23
Valju,,24
Valle,10,18
Valli,323,
Vallo,,440
Vallot,,10
Vally,39,
Valmar,,187
Valmer,,17
Valmi,9,
Valmo,,11
Valner,,12
Valter,,626
Valve,1042,
Valvi,29,4
Vambo,,34
Vambola,,371
Vanda,108,
Vane,,9
Vanessa,277,
Vardo,,35
Varja,11,
Varje,258,
Varju,27,4
Varmo,,60
Varvara,449,
Vasil,,8
Vasili,,16
Vasilii,,29
Vasilina,31,
Vasilisa,101,
Vasiliy,,46
Vasily,,691
Vassili,,1397
Vassilisa,6,
Vassilissa,41,
Veelika,7,
Veeliks,,7
Veera,2618,
Veeve,20,
Veevo,,11
Veigo,,73
Veijo,,7
Veiki,,14
Veikko,,219
Veiko,,1565
Veili,5,
Veinika,6,
Veli,,42
Veljo,,505
Velli,117,
Vellika,5,
Vello,,2877
Vellu,,11
Velly,16,
Velta,20,
Velve,27,
Velvo,,32
Venera,49,
Veniamin,,152
Venno,,62
Veronika,2105,
Vera,1291,
Veranika,16,
Verena,7,
Vergo,,10
Verner,,142
Veronika,2105,
Veronica,102,
Veronika,2105,
Veroonika,94,
Vesse,,24
Vesta,78,
Veste,9,
Viacheslav,,126
Victor,,1785
Victoria,669,
Vidrik,,22
Vieno,8,4
Vigo,,5
Vihur,,7
Viia,142,
Viido,,18
Viigi,31,
Viire,76,
Viiu,170,
Viive,1074,
Viivi,815,
Viivian,26,
Viivika,240,
Vika,24,
Viktooria,22,
Viktor,,5957
Viktoria,3341,
Viktoriia,92,
Viktorija,474,
Viktoriya,168,
Vilge,15,
Vilho,,13
Vilija,5,
Vilja,184,
Viljam,,31
Viljar,,851
Viljo,,139
Ville,4,112
Villem,,393
Villi,,116
Villo,,21
Villu,,777
Villy,,27
Vilma,834,
Vilmar,,74
Vilnis,,5
Vilve,336,
Vilvi,27,
Vincent,,24
Vincenzo,,6
Vineta,5,
Viola,49,
Violeta,45,
Violetta,265,
Viorica,5,
Vira,56,
Virge,420,
Virginia,34,
Virginija,8,
Virgo,7,298
Virje,12,
Virkko,,12
Virko,,112
Virmo,,12
Virve,1834,
Vita,44,
Vitali,,2331
Vitalia,27,
Vitalii,,150
Vitalij,,5
Vitalina,31,
Vitaliy,,60
Vitaly,,475
Vitas,,10
Vivi,26,
Vivian,200,
Vivika,100,
Vizma,5,
Vjaceslavs,,7
Vjacheslav,,8
Vjatseslav,,12
Vjatšeslav,,2097
Vlad,,71
Vlada,121,
Vladas,,10
Vladilen,,13
Vladimer,,13
Vladimir,,11508
Vladislav,,2177
Vladislava,118,
Vladislavs,,20
Vladlen,4,57
Vladlena,51,
Vladyslav,,46
Vladımır,,11508
Voldemar,,590
Volha,19,
Volli,,120
Volodja,,7
Volodymyr,,321
Vootele,,59
Vsevolod,,148
Vyacheslav,,672
Vygantas,,5
Vytautas,,29
Väino,,1158
Välek,,8
Vööbe,7,
Walter,,27
Wanda,6,
Werner,,25
Wilhelm,,9
Willem,,21
Willi,,6
William,,93
Wolfgang,,12
Xenia,44,
Yakov,,14
Yan,4,36
Yana,170,
Yanina,43,
Yaroslav,,92
Yaroslava,18,
Yasmin,10,
Yegor,,5
Yekaterina,5,
Yelena,15,
Yevgenia,5,
Yevgeniy,,11
Yevhenii,,8
Yoko,8,
Yrjö,,9
Yulia,644,
Yuliia,36,
Yuliya,90,
Yuri,4,18
Yurii,,88
Yuriy,,62
Yury,,1695
Yusuf,,5
Yvonne,10,
Zahhar,,32
Zane,11,
Zanna,10,
Zara,9,
Zarema,5,
Zarina,26,
Zarjana,5,
Zaur,,5
Zaven,,5
Zaza,4,8
Zenta,7,
Zhanetta,8,
Zhanna,191,
Ziina,9,
Zina,8,
Zinaida,1943,
Zita,12,
Zlata,171,
Zoja,1007,
Zoltan,,8
Zoya,458,
Zsófia,6,
Zuhra,7,
Zulfia,8,
Zuzana,13,
Zuzanna,5,
Joel,,569
Oleg,,4890
Ädu,9,
Äli,22,4
Älis,73,
Änni,5,
Éva,5,
Õie,1491,
Õile,15,
Õilme,267,
Õnne,372,
Õnne-Liis,6,
Õnne-Ly,6,
Õnne-Mari,6,
Õnne-Mari,6,
Õnnela,108,
Õnneli,19,
Õnneliis,8,
Õnnely,13,
Õrne,22,
Ööle,5,
Ülar,,299
Ülari,,147
Ülla,133,
Üllar,,884
Üllas,,12
Ülle,4412,
Ülle-Mai,6,
Ülli,34,
Üllo,,18
Ülo,,2109
Ülve,18,
Ülvi,27,4
Üvi,11,
